기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2020	서초구	내곡동	남자	8,799	420	659	358	284	458	578	520	819	846	680	562	590	626	496	412	292	132	49	21	2	-
2020	서초구	내곡동	여자	9,243	427	633	346	288	376	548	610	922	817	642	611	698	701	556	448	258	191	115	46	11	4
2020	강남구	소계	계	530,126	14,474	23,152	28,455	30,922	33,299	40,651	39,138	42,965	45,597	51,534	42,991	34,960	31,983	24,547	19,537	12,852	7,317	3,693	1,597	403	64
2020	강남구	소계	남자	253,755	7,447	12,034	14,827	16,193	16,262	19,181	18,133	19,461	20,609	24,550	21,671	17,131	14,726	11,130	9,125	6,288	3,272	1,251	372	88	9
2020	강남구	소계	여자	276,372	7,028	11,118	13,629	14,729	17,037	21,470	21,005	23,504	24,988	26,984	21,321	17,829	17,257	13,417	10,413	6,565	4,046	2,442	1,225	315	55
2020	강남구	신사동	계	16,451	409	593	818	908	1,021	1,267	1,179	1,213	1,319	1,634	1,327	1,053	920	786	767	585	379	186	68	17	4
2020	강남구	신사동	남자	7,650	218	307	418	450	481	563	515	544	573	743	654	509	427	354	324	284	177	90	16	8	-
2020	강남구	신사동	여자	8,801	192	287	400	458	541	705	665	669	747	892	673	544	493	432	444	301	202	96	52	9	4
2020	강남구	논현1동	계	22,224	374	360	377	520	1,440	3,141	3,081	2,657	1,954	1,642	1,384	1,263	1,251	952	781	539	305	146	45	13	6
2020	강남구	논현1동	남자	10,378	179	187	182	248	603	1,446	1,432	1,257	919	825	678	608	564	404	360	277	136	54	17	4	-
2020	강남구	논현1동	여자	11,847	195	173	195	272	837	1,696	1,649	1,400	1,035	817	706	655	687	548	421	262	169	92	28	9	6
2020	강남구	논현2동	계	20,862	539	626	565	746	1,318	2,166	2,263	2,238	1,835	1,743	1,446	1,319	1,166	941	864	578	289	157	46	21	1
2020	강남구	논현2동	남자	9,685	275	319	296	392	602	962	988	1,013	877	846	695	636	510	383	402	279	141	60	11	5	-
2020	강남구	논현2동	여자	11,177	264	307	269	355	716	1,204	1,275	1,226	959	897	752	683	656	558	462	299	149	97	36	16	1
2020	강남구	삼성1동	계	13,660	430	483	564	772	919	1,058	982	1,050	1,051	1,185	1,151	1,057	956	693	561	402	203	86	52	11	1
2020	강남구	삼성1동	남자	6,785	240	258	316	467	538	535	470	489	475	553	538	513	455	318	269	207	99	34	13	3	-
2020	강남구	삼성1동	여자	6,876	191	226	248	305	381	523	512	562	576	632	614	544	501	375	292	195	104	52	39	8	1
2020	강남구	삼성2동	계	29,558	980	1,512	1,793	1,680	1,696	2,217	2,305	2,759	3,073	3,219	2,330	1,564	1,287	1,018	909	679	327	136	62	13	3
2020	강남구	삼성2동	남자	14,094	503	827	964	944	871	1,002	1,007	1,117	1,372	1,520	1,188	785	600	444	392	327	173	47	13	4	-
2020	강남구	삼성2동	여자	15,464	478	685	829	737	825	1,215	1,298	1,642	1,701	1,700	1,142	780	688	574	518	352	154	89	49	10	3
2020	강남구	대치1동	계	24,783	453	1,553	2,903	2,687	1,587	923	589	1,023	2,504	3,635	2,378	1,366	1,040	805	605	358	236	89	45	8	1
2020	강남구	대치1동	남자	12,481	228	863	1,650	1,493	817	455	265	354	970	1,743	1,336	760	503	396	298	197	112	35	11	1	-
2020	강남구	대치1동	여자	12,302	225	691	1,254	1,194	770	468	324	669	1,534	1,893	1,042	606	538	409	307	161	124	55	35	8	1
2020	강남구	대치4동	계	20,027	300	483	917	1,681	1,556	1,841	1,716	1,601	1,680	2,344	1,890	1,199	897	592	578	439	198	83	29	6	1
2020	강남구	대치4동	남자	9,432	150	247	511	891	783	847	787	702	692	1,035	941	600	426	241	240	216	98	24	5	-	-
2020	강남구	대치4동	여자	10,595	150	236	406	790	773	995	930	899	988	1,309	949	600	471	351	338	223	100	59	24	6	1
2020	강남구	역삼1동	계	34,553	570	524	566	890	2,249	5,284	5,387	4,497	3,034	2,612	2,093	1,834	1,657	1,149	926	677	354	170	71	12	3
2020	강남구	역삼1동	남자	16,645	285	262	289	427	866	2,387	2,610	2,262	1,514	1,363	1,118	908	796	530	425	353	173	61	16	3	-
2020	강남구	역삼1동	여자	17,909	285	262	277	464	1,383	2,897	2,777	2,235	1,520	1,249	976	926	861	619	502	324	181	109	55	9	3
2020	강남구	역삼2동	계	35,802	1,108	1,886	2,772	2,605	2,059	2,445	2,372	2,867	3,824	4,620	2,956	1,624	1,341	1,082	1,002	658	351	151	63	17	4
2020	강남구	역삼2동	남자	16,761	595	945	1,328	1,221	861	1,071	1,020	1,220	1,640	2,279	1,620	870	630	455	428	330	174	58	17	4	-
2020	강남구	역삼2동	여자	19,041	513	942	1,444	1,384	1,198	1,374	1,352	1,648	2,185	2,341	1,336	755	711	628	574	329	178	93	47	13	4
2020	강남구	도곡1동	계	21,933	645	1,160	1,211	1,147	1,378	1,664	1,615	1,674	1,854	1,963	1,836	1,615	1,455	1,011	727	460	288	150	70	15	1
2020	강남구	도곡1동	남자	10,382	331	541	557	531	658	775	749	735	856	960	907	750	727	495	376	234	134	46	22	3	-
2020	강남구	도곡1동	여자	11,552	314	619	654	616	720	889	867	939	998	1,003	929	865	728	517	351	226	155	104	48	12	1
2020	강남구	도곡2동	계	33,604	1,010	1,943	2,346	2,449	2,204	1,828	1,561	2,117	2,892	3,615	3,016	2,349	1,875	1,537	1,247	782	472	230	109	24	2
2020	강남구	도곡2동	남자	15,636	538	987	1,022	1,083	1,025	831	660	850	1,214	1,691	1,539	1,170	892	727	630	416	243	86	30	6	-
2020	강남구	도곡2동	여자	17,968	472	956	1,324	1,366	1,179	997	901	1,267	1,679	1,924	1,477	1,179	983	811	617	366	230	144	79	19	2
2020	강남구	개포1동	계	6,434	124	257	288	309	383	392	315	358	432	472	517	548	611	521	397	257	144	71	32	9	2
2020	강남구	개포1동	남자	3,127	67	129	147	147	189	204	157	159	200	234	260	270	282	245	200	132	71	26	7	4	1
2020	강남구	개포1동	여자	3,307	57	129	142	163	194	189	158	199	232	238	257	278	330	276	197	125	73	45	25	5	2
2020	강남구	개포4동	계	19,962	606	782	875	1,010	1,370	1,530	1,530	1,579	1,568	1,755	1,760	1,582	1,508	1,000	698	419	229	101	53	10	2
2020	강남구	개포4동	남자	9,758	326	393	447	522	701	775	759	791	768	810	848	779	686	477	329	196	105	36	14	2	-
2020	강남구	개포4동	여자	10,204	280	389	429	489	669	755	772	788	800	945	912	803	823	523	369	223	124	66	40	9	2
2020	강남구	일원본동	계	23,957	770	1,534	1,810	1,611	1,397	1,227	1,256	1,821	2,100	2,473	2,060	1,607	1,593	1,162	644	403	215	173	82	21	3
2020	강남구	일원본동	남자	11,805	411	842	1,034	926	746	625	616	789	939	1,174	1,018	753	714	566	325	183	83	50	14	2	-
2020	강남구	일원본동	여자	12,152	359	693	776	686	651	602	640	1,032	1,161	1,299	1,042	854	879	596	319	220	132	123	68	20	3
2020	강남구	일원1동	계	15,734	346	438	517	722	937	1,337	1,136	1,162	1,050	1,104	1,215	1,333	1,414	1,069	815	548	335	159	80	20	2
2020	강남구	일원1동	남자	7,704	172	230	283	413	502	675	583	623	537	557	573	635	638	470	395	251	111	39	19	5	-
2020	강남구	일원1동	여자	8,030	175	208	234	310	436	663	553	539	514	547	642	698	776	599	420	297	224	120	62	15	2
2020	강남구	일원2동	계	17,672	560	703	859	972	1,007	944	1,167	1,458	1,485	1,595	1,385	1,205	1,301	1,131	913	513	268	141	51	17	2
2020	강남구	일원2동	남자	8,561	288	388	511	601	564	478	557	696	708	777	684	578	529	484	374	211	91	33	8	5	-
2020	강남구	일원2동	여자	9,112	272	315	349	371	443	466	610	762	777	818	702	627	772	647	540	302	178	108	43	13	2
2020	강남구	수서동	계	15,321	425	247	240	395	706	957	1,179	1,219	850	801	966	1,345	1,793	1,503	1,139	731	433	243	113	36	5
2020	강남구	수서동	남자	7,006	222	125	118	193	367	499	591	632	471	397	423	606	758	607	458	298	149	62	27	4	3
2020	강남구	수서동	여자	8,315	203	122	123	203	339	458	588	587	380	404	543	739	1,035	896	681	433	284	181	86	32	2
2020	강남구	세곡동	계	44,315	1,668	3,091	2,473	2,074	2,333	3,026	3,013	4,068	4,040	3,636	3,088	2,906	2,767	2,019	1,559	1,099	745	462	201	48	7
2020	강남구	세곡동	남자	21,095	834	1,565	1,235	1,007	1,148	1,432	1,392	1,880	1,966	1,825	1,546	1,366	1,211	925	788	504	265	150	46	11	3
2020	강남구	세곡동	여자	23,220	834	1,526	1,238	1,067	1,185	1,595	1,621	2,188	2,074	1,811	1,542	1,540	1,556	1,094	771	595	480	312	155	37	4
2020	강남구	압구정동	계	26,532	865	1,342	1,435	1,392	1,609	1,561	1,491	1,935	2,275	2,510	2,146	1,715	1,583	1,379	1,308	965	594	276	114	37	5
2020	강남구	압구정동	남자	12,228	391	669	679	681	768	718	648	824	1,011	1,164	1,068	820	714	586	593	458	291	115	30	5	1
2020	강남구	압구정동	여자	14,305	474	673	756	711	841	843	843	1,112	1,264	1,346	1,078	896	869	794	716	508	303	161	84	32	5
2020	강남구	청담동	계	27,533	982	1,336	1,109	1,279	1,787	2,191	2,075	2,520	2,408	2,395	2,199	1,887	1,748	1,235	1,036	673	394	173	79	24	7
2020	강남구	청담동	남자	12,950	515	731	562	701	851	999	885	1,113	1,106	1,106	1,033	887	814	558	481	342	194	53	16	8	1
2020	강남구	청담동	여자	14,583	467	606	548	578	936	1,193	1,190	1,408	1,302	1,289	1,167	1,000	934	677	555	331	200	120	63	17	6
2020	강남구	대치2동	계	37,552	586	1,388	2,910	3,620	2,841	2,256	1,630	1,664	2,777	4,595	3,884	2,822	2,248	1,726	1,250	707	360	195	78	17	3
2020	강남구	대치2동	남자	19,114	302	774	1,734	2,143	1,549	1,207	812	718	1,084	2,051	2,060	1,455	1,116	871	601	394	166	61	17	3	1
2020	강남구	대치2동	여자	18,438	284	614	1,177	1,477	1,293	1,050	818	947	1,694	2,544	1,825	1,367	1,133	855	649	313	194	134	61	14	2
2020	강남구	개포2동	계	21,663	729	917	1,113	1,457	1,508	1,399	1,303	1,489	1,597	1,993	1,970	1,773	1,577	1,241	818	387	205	120	59	11	1
2020	강남구	개포2동	남자	10,483	381	450	550	718	777	701	635	698	723	904	950	877	741	599	442	204	91	35	9	3	-
2020	강남구	개포2동	여자	11,180	348	468	564	739	731	699	668	791	874	1,089	1,020	896	837	642	377	183	114	85	50	8	1
2020	송파구	소계	계	662,838	23,247	28,881	28,806	31,360	40,726	53,698	53,718	57,775	52,945	55,290	51,855	49,669	47,012	33,620	23,486	15,072	8,795	4,591	1,820	416	63
2020	송파구	소계	남자	320,336	12,113	14,814	14,698	16,129	19,886	25,320	25,716	27,815	25,510	26,682	25,236	23,773	22,031	16,184	11,551	7,266	3,675	1,429	427	75	12
2020	송파구	소계	여자	342,502	11,134	14,067	14,108	15,231	20,840	28,378	28,002	29,961	27,436	28,608	26,619	25,896	24,981	17,436	11,936	7,806	5,121	3,163	1,393	341	52
2020	송파구	풍납1동	계	14,046	381	350	426	522	817	964	1,010	1,038	942	1,070	1,165	1,297	1,371	979	706	526	315	122	41	8	-
2020	송파구	풍납1동	남자	6,914	204	197	218	273	416	519	542	533	481	528	568	602	633	455	332	234	126	45	12	3	-
2020	송파구	풍납1동	여자	7,132	177	154	208	250	401	445	468	505	461	543	597	695	738	525	375	292	189	78	29	6	-
2020	송파구	풍납2동	계	25,044	925	1,080	992	1,102	1,624	2,168	2,006	2,184	1,958	2,049	1,875	1,769	1,851	1,288	945	612	354	185	65	15	3
2020	송파구	풍납2동	남자	11,897	478	574	483	560	702	966	939	1,030	950	985	931	828	859	642	455	294	146	59	14	6	1
2020	송파구	풍납2동	여자	13,148	447	506	510	542	922	1,203	1,067	1,154	1,009	1,065	945	941	992	647	490	318	208	126	51	10	2
2020	송파구	거여1동	계	12,866	292	401	460	620	876	962	877	837	855	1,121	1,156	1,164	1,058	788	635	392	230	102	38	7	-
2020	송파구	거여1동	남자	6,549	156	206	245	327	456	534	473	438	440	545	588	582	524	379	329	187	102	28	8	4	-
2020	송파구	거여1동	여자	6,318	136	195	215	293	420	428	404	399	415	576	568	582	534	409	306	205	128	74	30	3	-
2020	송파구	거여2동	계	17,664	560	662	649	865	995	1,062	1,090	1,384	1,283	1,538	1,590	1,438	1,409	1,059	858	606	347	181	73	15	3
2020	송파구	거여2동	남자	8,661	290	344	327	483	509	555	542	727	642	731	772	697	675	502	405	275	125	50	12	4	-
2020	송파구	거여2동	여자	9,003	270	318	322	383	486	507	549	657	642	808	819	741	735	557	453	332	223	132	61	12	3
2020	송파구	마천1동	계	19,842	405	678	784	887	1,183	1,271	1,032	1,254	1,262	1,681	1,803	1,781	1,847	1,333	1,038	812	474	229	81	11	4
2020	송파구	마천1동	남자	10,142	219	342	408	452	604	686	563	690	666	862	981	922	931	668	500	368	194	65	24	1	-
2020	송파구	마천1동	여자	9,700	186	336	376	435	579	585	469	564	596	819	822	860	916	665	538	444	280	164	57	10	4
2020	송파구	마천2동	계	19,483	429	556	612	844	1,172	1,328	1,086	1,215	1,210	1,601	1,788	1,963	1,854	1,325	963	779	461	193	81	25	2
2020	송파구	마천2동	남자	9,894	210	280	299	458	618	726	602	666	635	838	895	1,011	937	651	438	358	205	58	12	3	-
2020	송파구	마천2동	여자	9,589	219	277	313	386	554	602	485	549	575	764	893	952	917	674	525	421	257	136	69	22	2
2020	송파구	방이1동	계	16,126	463	657	773	972	1,149	1,326	1,131	1,152	1,210	1,497	1,394	1,281	1,080	801	502	332	222	135	42	10	2
2020	송파구	방이1동	남자	7,777	234	336	388	504	567	679	550	551	528	702	657	618	503	383	266	174	84	42	13	2	1
2020	송파구	방이1동	여자	8,350	230	321	385	468	582	647	581	601	683	795	738	664	577	418	237	159	138	93	29	8	1
2020	송파구	방이2동	계	25,396	708	555	535	780	1,598	3,286	3,146	2,601	1,821	1,768	1,784	1,811	1,753	1,272	872	583	298	160	52	15	2
2020	송파구	방이2동	남자	12,022	374	312	277	427	711	1,412	1,471	1,323	917	851	830	826	793	600	410	300	130	49	11	2	1
2020	송파구	방이2동	여자	13,374	335	244	258	353	887	1,874	1,675	1,278	905	918	954	985	960	672	462	283	169	111	42	13	1
2020	송파구	오륜동	계	18,497	366	986	1,468	1,417	1,187	1,048	769	986	1,516	1,904	1,684	1,437	1,292	1,049	632	337	184	150	76	14	1
2020	송파구	오륜동	남자	9,113	208	526	763	830	635	541	347	388	625	902	844	703	617	503	365	176	77	43	21	3	1
2020	송파구	오륜동	여자	9,384	158	460	705	587	552	507	422	598	891	1,002	840	735	676	546	267	161	107	107	55	11	-
2020	송파구	오금동	계	39,736	1,546	1,444	1,408	1,944	2,768	2,949	2,835	3,012	2,668	3,181	3,512	3,445	3,275	2,224	1,446	935	604	360	141	41	4
2020	송파구	오금동	남자	19,298	800	762	751	1,008	1,430	1,533	1,385	1,490	1,270	1,456	1,647	1,617	1,525	1,088	732	440	223	106	31	6	2
2020	송파구	오금동	여자	20,438	747	683	657	936	1,338	1,416	1,450	1,522	1,398	1,725	1,865	1,828	1,750	1,136	714	495	381	254	110	35	3
2020	송파구	송파1동	계	24,856	711	620	617	817	1,600	3,006	3,066	2,462	1,797	1,668	1,765	1,795	1,704	1,278	856	576	305	145	55	16	3
2020	송파구	송파1동	남자	11,664	359	308	293	415	709	1,376	1,494	1,199	833	786	790	830	769	598	409	288	144	52	15	2	1
2020	송파구	송파1동	여자	13,192	352	312	324	402	892	1,630	1,572	1,263	964	882	975	965	936	680	447	288	162	93	41	14	2
2020	송파구	송파2동	계	20,444	719	945	888	1,084	1,397	1,564	1,425	1,626	1,545	1,585	1,607	1,750	1,611	1,115	690	421	259	146	58	12	1
2020	송파구	송파2동	남자	9,847	378	483	444	554	678	726	663	795	757	740	761	834	740	550	379	207	103	48	11	2	-
2020	송파구	송파2동	여자	10,597	342	462	445	531	720	838	762	831	788	846	846	917	872	566	311	215	156	99	47	10	1
2020	송파구	석촌동	계	32,497	923	831	862	1,152	1,916	3,755	3,791	3,314	2,444	2,451	2,338	2,374	2,190	1,567	1,153	768	420	180	60	12	2
2020	송파구	석촌동	남자	15,517	470	438	430	598	910	1,675	1,799	1,647	1,242	1,166	1,123	1,131	995	743	517	364	193	57	21	2	-
2020	송파구	석촌동	여자	16,980	453	393	432	554	1,006	2,080	1,992	1,667	1,203	1,285	1,215	1,243	1,195	824	636	404	227	123	39	11	2
2020	송파구	삼전동	계	31,302	796	917	959	1,152	1,889	3,454	3,498	3,235	2,606	2,555	2,258	2,212	2,076	1,430	1,019	637	356	157	80	17	3
2020	송파구	삼전동	남자	14,828	415	456	510	601	910	1,521	1,712	1,609	1,259	1,225	1,075	982	937	648	483	301	126	48	13	-	-
2020	송파구	삼전동	여자	16,475	381	462	449	551	979	1,933	1,786	1,626	1,347	1,330	1,183	1,230	1,139	782	536	336	231	109	67	17	3
2020	송파구	가락본동	계	26,877	890	792	795	1,168	1,830	2,454	2,521	2,284	1,790	2,082	2,286	2,419	2,129	1,325	923	564	353	196	66	12	4
2020	송파구	가락본동	남자	13,299	461	401	416	608	913	1,193	1,248	1,192	918	990	1,078	1,195	1,053	656	458	280	151	69	20	4	1
2020	송파구	가락본동	여자	13,578	429	391	380	560	917	1,261	1,274	1,092	872	1,093	1,208	1,225	1,076	669	465	284	203	128	46	9	3
2020	송파구	가락1동	계	27,490	1,533	1,653	1,170	1,087	1,618	2,037	2,574	2,846	2,292	2,007	1,945	2,031	1,843	1,290	798	402	195	116	44	12	2
2020	송파구	가락1동	남자	13,380	833	878	548	568	867	919	1,231	1,353	1,140	956	910	958	860	643	410	199	73	26	11	1	-
2020	송파구	가락1동	여자	14,110	701	775	622	519	751	1,118	1,344	1,493	1,153	1,051	1,035	1,073	983	648	388	203	122	90	33	11	2
2020	송파구	가락2동	계	32,991	1,087	1,587	1,770	1,872	2,127	2,514	2,305	2,602	2,653	3,007	2,680	2,566	2,358	1,538	1,008	620	392	205	82	20	4
2020	송파구	가락2동	남자	16,217	594	797	915	1,005	1,082	1,255	1,126	1,252	1,291	1,436	1,316	1,203	1,124	763	506	303	165	61	23	4	1
2020	송파구	가락2동	여자	16,774	493	790	855	867	1,045	1,259	1,179	1,350	1,362	1,572	1,364	1,363	1,235	776	502	317	227	144	59	17	4
2020	송파구	문정1동	계	20,644	732	671	673	907	1,364	1,971	1,849	1,772	1,309	1,567	1,643	1,776	1,671	1,152	711	432	250	130	49	15	5
2020	송파구	문정1동	남자	10,197	387	347	348	471	676	971	949	920	664	745	757	841	788	601	366	206	112	34	15	3	1
2020	송파구	문정1동	여자	10,448	345	324	325	436	689	1,000	900	852	645	822	886	935	884	552	345	226	139	96	35	12	5
2020	송파구	문정2동	계	29,285	865	860	665	861	1,698	3,613	4,101	3,531	2,322	1,926	1,779	1,719	1,739	1,323	934	598	417	229	89	16	5
2020	송파구	문정2동	남자	13,600	441	430	342	439	741	1,339	1,880	1,671	1,154	909	863	831	801	662	481	302	197	89	26	5	2
2020	송파구	문정2동	여자	15,685	425	430	324	422	957	2,274	2,221	1,860	1,168	1,017	916	888	939	662	454	296	220	140	63	11	3
2020	송파구	잠실본동	계	28,278	704	655	794	1,085	1,831	3,286	3,269	2,871	2,165	2,238	2,068	1,988	1,891	1,350	940	604	330	149	52	13	2
2020	송파구	잠실본동	남자	13,359	370	326	412	526	836	1,456	1,575	1,403	1,053	1,070	973	930	878	609	449	287	144	47	14	5	1
2020	송파구	잠실본동	여자	14,920	335	329	382	560	995	1,830	1,695	1,468	1,112	1,168	1,096	1,058	1,013	741	491	317	186	102	38	8	1
2020	송파구	잠실4동	계	21,484	1,074	1,891	1,355	972	1,020	1,017	1,140	2,133	2,359	1,939	1,483	1,351	1,296	992	680	397	232	94	56	8	1
2020	송파구	잠실4동	남자	10,370	543	987	690	515	514	499	474	901	1,116	983	760	641	613	448	352	193	97	32	15	-	-
2020	송파구	잠실4동	여자	11,114	531	904	665	457	506	518	667	1,232	1,243	956	723	710	684	544	328	204	135	62	41	8	1
2020	송파구	잠실6동	계	16,902	687	806	862	862	963	1,076	1,056	1,366	1,318	1,371	1,324	1,284	1,356	970	665	421	272	169	61	17	2
2020	송파구	잠실6동	남자	8,029	353	383	468	434	453	528	472	619	592	637	603	616	645	490	323	207	121	64	21	5	1
2020	송파구	잠실6동	여자	8,873	334	424	394	429	511	548	584	747	726	734	721	668	711	480	342	214	151	105	40	13	1
2020	송파구	잠실7동	계	9,851	260	366	465	617	667	616	488	569	649	784	866	768	753	649	532	342	239	157	56	10	2
2020	송파구	잠실7동	남자	4,590	141	180	200	250	325	285	225	250	294	342	405	395	352	310	263	179	113	64	16	4	-
2020	송파구	잠실7동	여자	5,261	120	186	265	367	343	331	264	319	355	442	461	374	401	340	269	163	127	93	40	6	2
2020	송파구	잠실2동	계	35,785	1,361	2,943	3,318	2,624	1,906	1,361	1,395	2,910	4,325	4,390	2,849	1,764	1,528	1,171	859	593	291	138	52	10	2
2020	송파구	잠실2동	남자	17,113	727	1,475	1,692	1,276	869	663	570	1,157	1,902	2,192	1,583	918	700	532	400	278	125	48	8	2	-
2020	송파구	잠실2동	여자	18,672	634	1,468	1,626	1,348	1,037	698	826	1,753	2,424	2,198	1,266	846	828	639	459	315	166	90	44	9	2
2020	송파구	잠실3동	계	35,028	1,328	2,048	2,047	1,979	2,108	1,914	1,894	2,721	3,009	3,194	2,780	2,427	2,528	1,989	1,491	810	432	213	98	19	4
2020	송파구	잠실3동	남자	16,719	703	1,055	1,063	988	997	925	828	1,170	1,353	1,522	1,400	1,138	1,148	971	734	420	206	76	21	5	2
2020	송파구	잠실3동	여자	18,309	625	994	984	992	1,111	989	1,067	1,551	1,656	1,672	1,381	1,289	1,380	1,018	757	390	226	137	77	14	3
2020	송파구	장지동	계	31,220	1,268	1,300	1,301	1,679	1,996	2,287	2,360	2,623	2,384	2,555	2,580	2,568	2,253	1,542	1,060	671	395	252	118	28	3
2020	송파구	장지동	남자	15,121	638	664	689	840	1,007	1,165	1,180	1,333	1,168	1,245	1,205	1,195	1,039	729	513	298	141	58	17	2	-
2020	송파구	장지동	여자	16,099	630	636	612	840	989	1,123	1,180	1,290	1,217	1,311	1,376	1,373	1,214	813	548	373	254	194	102	26	3
2020	송파구	위례동	계	29,210	2,241	2,634	2,164	1,496	1,434	1,417	2,011	3,254	3,259	2,567	1,859	1,497	1,302	827	578	310	175	105	62	20	2
2020	송파구	위례동	남자	14,225	1,134	1,334	1,086	727	755	678	887	1,510	1,627	1,345	926	734	599	369	281	154	59	16	9	1	-
2020	송파구	위례동	여자	14,985	1,107	1,300	1,078	770	679	740	1,124	1,745	1,632	1,222	933	763	703	459	297	156	116	90	53	20	2
2020	강동구	소계	계	441,733	14,938	18,479	18,452	20,137	26,340	33,537	32,304	36,880	34,612	36,166	34,763	35,419	34,685	24,557	17,543	11,417	6,565	3,246	1,343	303	52
2020	강동구	소계	남자	217,560	7,662	9,664	9,768	10,542	13,342	16,491	16,187	18,423	17,284	18,105	17,073	16,967	16,352	11,770	8,555	5,441	2,648	952	275	57	8
2020	강동구	소계	여자	224,173	7,276	8,815	8,684	9,595	12,998	17,046	16,117	18,458	17,328	18,061	17,691	18,452	18,333	12,788	8,988	5,977	3,917	2,295	1,068	246	44
2020	강동구	강일동	계	33,607	1,116	1,791	2,507	2,059	2,201	1,889	1,613	2,251	2,868	2,937	2,753	2,403	2,352	1,634	1,223	919	593	340	127	25	9
2020	강동구	강일동	남자	16,232	581	911	1,308	1,037	1,107	944	789	1,009	1,353	1,440	1,373	1,163	1,069	782	572	423	217	118	32	8	2
2020	강동구	강일동	여자	17,376	535	881	1,199	1,022	1,094	946	824	1,242	1,516	1,497	1,380	1,240	1,283	852	652	497	377	223	95	17	8
2020	강동구	상일동	계	21,631	1,041	1,379	1,172	1,083	1,191	1,281	1,345	1,943	1,978	1,742	1,637	1,699	1,615	1,102	673	378	207	112	49	9	1
2020	강동구	상일동	남자	10,713	526	736	611	536	602	701	630	919	971	884	789	807	786	556	344	200	82	29	7	2	-
2020	강동구	상일동	여자	10,918	515	643	561	547	589	581	715	1,025	1,007	858	848	893	829	546	329	178	126	83	42	8	1
2020	강동구	명일1동	계	26,109	996	1,163	1,194	1,444	1,606	1,675	1,915	2,221	1,928	2,317	2,087	1,971	2,009	1,426	964	564	336	191	88	17	2
2020	강동구	명일1동	남자	12,762	513	607	613	763	847	822	965	1,128	917	1,105	991	923	926	698	478	262	139	49	16	3	-
2020	강동구	명일1동	여자	13,347	483	557	581	681	759	853	950	1,093	1,011	1,213	1,096	1,048	1,083	728	486	302	197	142	72	14	2
2020	강동구	명일2동	계	17,466	344	837	1,225	1,367	1,107	1,126	873	990	1,323	1,790	1,439	1,369	1,372	988	617	300	189	129	65	16	3
2020	강동구	명일2동	남자	8,642	179	427	674	743	569	585	461	453	544	853	738	644	650	513	334	153	72	37	11	6	-
2020	강동구	명일2동	여자	8,825	165	411	551	624	539	541	412	537	780	937	701	725	722	475	283	147	117	93	55	11	3
2020	강동구	고덕1동	계	26,196	1,178	2,022	2,046	1,433	1,302	1,257	1,418	2,377	2,841	2,572	1,811	1,695	1,600	1,044	662	394	264	169	94	18	4
2020	강동구	고덕1동	남자	13,309	593	1,086	1,179	805	704	678	658	1,111	1,368	1,357	964	821	793	509	310	199	110	49	18	1	1
2020	강동구	고덕1동	여자	12,887	586	936	868	628	598	579	760	1,266	1,473	1,215	847	875	808	535	352	196	155	120	76	17	4
2020	강동구	고덕2동	계	20,594	1,074	1,256	945	858	1,119	1,167	1,538	2,086	1,748	1,649	1,570	1,528	1,557	1,043	666	372	229	116	65	11	2
2020	강동구	고덕2동	남자	10,452	541	668	501	449	619	603	761	1,035	923	835	796	764	756	528	343	195	92	31	14	3	1
2020	강동구	고덕2동	여자	10,142	534	588	444	409	500	565	777	1,051	826	814	775	764	801	515	323	177	138	85	51	9	1
2020	강동구	암사2동	계	14,877	723	646	472	534	854	1,126	1,328	1,494	1,166	1,162	1,055	1,119	1,048	773	590	429	215	104	37	4	2
2020	강동구	암사2동	남자	7,226	375	339	231	258	429	540	626	772	597	568	501	536	476	362	285	202	90	34	9	1	-
2020	강동구	암사2동	여자	7,651	349	307	241	277	425	586	702	722	569	594	555	583	573	411	306	227	126	70	28	3	2
2020	강동구	암사3동	계	18,282	782	1,295	1,039	917	1,051	956	1,026	1,596	1,711	1,552	1,419	1,251	1,293	986	605	417	224	99	46	18	1
2020	강동구	암사3동	남자	8,953	410	647	544	470	531	482	477	726	828	799	691	585	603	515	304	200	99	31	10	4	1
2020	강동구	암사3동	여자	9,330	372	649	496	447	521	474	549	870	883	754	728	666	690	471	301	217	126	69	37	15	-
2020	강동구	천호1동	계	27,337	766	772	761	1,095	1,676	2,211	1,992	2,118	1,903	2,174	2,175	2,456	2,478	1,749	1,308	887	492	212	94	20	3
2020	강동구	천호1동	남자	13,463	363	402	402	563	839	1,116	1,053	1,106	1,002	1,118	1,024	1,174	1,181	818	621	418	207	47	10	4	-
2020	강동구	천호1동	여자	13,875	403	371	359	532	837	1,095	940	1,013	901	1,057	1,151	1,283	1,297	932	687	469	285	165	84	16	3
2020	강동구	천호3동	계	26,576	786	663	568	808	1,505	2,612	2,433	2,358	1,844	1,954	2,055	2,256	2,297	1,590	1,234	822	467	236	68	20	2
2020	강동구	천호3동	남자	13,020	415	338	289	407	701	1,157	1,178	1,227	988	998	1,065	1,131	1,108	771	604	373	196	64	13	2	-
2020	강동구	천호3동	여자	13,556	371	326	279	402	804	1,455	1,255	1,131	857	956	990	1,126	1,189	819	631	450	271	172	55	18	2
